control,ano,quantidade_kilo
brancaserosadas_brslorena,2012,8792381
brancaserosadas_couderc13,2012,10185486
brancaserosadas_delaware,2012,0
brancaserosadas_donazilla,2012,23770
brancaserosadas_dutchess,2012,0
brancaserosadas_goethe,2012,776322
brancaserosadas_iac,2012,0
brancaserosadas_juliana,2012,0
brancaserosadas_martha,2012,22321
brancaserosadas_mistura_de_uvas_americanas,2012,0
brancaserosadas_moscatoembrapa,2012,11303572
brancaserosadas_niagara,2012,0
brancaserosadas_niagarabranca,2012,47325170
brancaserosadas_niagararosada,2012,14040879
brancaserosadas_poloske,2012,0
brancaserosadas_selecoes,2012,0
brancaserosadas_seyvevillard,2012,839003
brancaserosadas_seyvevillard5276,2012,151456
brancaserosadas_seyvevillard12375,2012,0
brancaserosadas_tardiadecaxias,2012,28853
brancaserosadas_outras,2012,0
tintas,2013,460738996
tintas_bacarina,2013,2990
tintas_bailey,2013,756000
tintas_bordo,2013,102788361
tintas_bourdin_s,2013,0
tintas_brscarmen,2013,605728
tintas_brscora,2013,3697942
tintas_brs_magna,2013,0
tintas_brs_margot,2013,0
tintas_brsmorena,2013,2600
tintas_brs_rubea,2013,1478269
tintas_brsvioleta,2013,3561414
tintas_brs_vitoria,2013,0
tintas_champagnon_champanheta,2013,106
tintas_colecoes,2013,34072
tintas_concord,2013,34237661
tintas_concordclone30,2013,2326774
tintas_couderc,2013,26722044
tintas_cynthiana_1,2013,1290743
tintas_herbemont,2013,6142005
tintas_iac138022,2013,0
tintas_isabel,2013,232518530
tintas_isabelprecoce,2013,11467561
tintas_jacquez,2013,24997428
tintas_kyoko,2013,0
tintas_landot,2013,0
tintas_mistura_de_uvas_americanas_tinto,2013,0
tintas_oberlin,2013,0
tintas_othello,2013,0
tintas_paco,2013,0
tintas_patricia,2013,3575
tintas_seibel,2013,6727381
tintas_seibel2_seibeleto,2013,275998
tintas_seyvewillard_tinta,2013,1087889
tintas_vênus,2013,13925
brancaserosadas,2013,77174438
brancaserosadas_baco,2013,0
brancaserosadas_bokay,2013,57680
brancaserosadas_brsclara,2013,81130
brancaserosadas_brslorena,2013,7354725
brancaserosadas_couderc13,2013,8564745
brancaserosadas_delaware,2013,0
brancaserosadas_donazilla,2013,15330
brancaserosadas_dutchess,2013,0
brancaserosadas_goethe,2013,469138
brancaserosadas_iac,2013,0
brancaserosadas_juliana,2013,0
brancaserosadas_martha,2013,5642
brancaserosadas_mistura_de_uvas_americanas,2013,0
brancaserosadas_moscatoembrapa,2013,11763335
brancaserosadas_niagara,2013,0
brancaserosadas_niagarabranca,2013,37574776
brancaserosadas_niagararosada,2013,10312310
brancaserosadas_poloske,2013,0
brancaserosadas_selecoes,2013,0
brancaserosadas_seyvevillard,2013,781787
brancaserosadas_seyvevillard5276,2013,180410
brancaserosadas_seyvevillard12375,2013,0
brancaserosadas_tardiadecaxias,2013,13430
brancaserosadas_outras,2013,0
tintas,2014,471555903
tintas_bacarina,2014,3900
tintas_bailey,2014,991449
tintas_bordo,2014,113008320
tintas_bourdin_s,2014,0
tintas_brscarmen,2014,1553111
tintas_brscora,2014,4721454
tintas_brs_magna,2014,600
tintas_brs_margot,2014,3679
tintas_brsmorena,2014,6500
tintas_brs_rubea,2014,1731895
tintas_brsvioleta,2014,6489062
tintas_brs_vitoria,2014,0
tintas_champagnon_champanheta,2014,980
tintas_colecoes,2014,47882
tintas_concord,2014,30755828
tintas_concordclone30,2014,2923699
tintas_couderc,2014,30181906
tintas_cynthiana_1,2014,1490695
tintas_herbemont,2014,4045612
tintas_iac138022,2014,0
tintas_isabel,2014,228517859
tintas_isabelprecoce,2014,12806674
tintas_jacquez,2014,24345429
tintas_kyoko,2014,0
tintas_landot,2014,0
tintas_mistura_de_uvas_americanas_tinto,2014,0
tintas_oberlin,2014,0
tintas_othello,2014,0
tintas_paco,2014,0
tintas_patricia,2014,930
tintas_seibel,2014,6367679
tintas_seibel2_seibeleto,2014,201931
tintas_seyvewillard_tinta,2014,1344919
tintas_vênus,2014,13910
brancaserosadas,2014,68847961
brancaserosadas_baco,2014,0
brancaserosadas_bokay,2014,79390
brancaserosadas_brsclara,2014,0
brancaserosadas_brslorena,2014,9165164
brancaserosadas_couderc13,2014,8990377
brancaserosadas_delaware,2014,0
brancaserosadas_donazilla,2014,12325
brancaserosadas_dutchess,2014,0
brancaserosadas_goethe,2014,346269
brancaserosadas_iac,2014,0
brancaserosadas_juliana,2014,0
brancaserosadas_martha,2014,3050
brancaserosadas_mistura_de_uvas_americanas,2014,0
brancaserosadas_moscatoembrapa,2014,11902554
brancaserosadas_niagara,2014,0
brancaserosadas_niagarabranca,2014,27973518
brancaserosadas_niagararosada,2014,9552430
brancaserosadas_poloske,2014,0
brancaserosadas_selecoes,2014,0
brancaserosadas_seyvevillard,2014,700473
brancaserosadas_seyvevillard5276,2014,107521
brancaserosadas_seyvevillard12375,2014,0
brancaserosadas_tardiadecaxias,2014,14890
brancaserosadas_outras,2014,0
tintas,2015,537592720
tintas_bacarina,2015,0
tintas_bailey,2015,963159
tintas_bordo,2015,137467196
tintas_bourdin_s,2015,0
tintas_brscarmen,2015,2891792
tintas_brscora,2015,5733518
tintas_brs_magna,2015,28560
tintas_brs_margot,2015,15052
tintas_brsmorena,2015,0
tintas_brs_rubea,2015,2034788
tintas_brsvioleta,2015,8295873
tintas_brs_vitoria,2015,0
tintas_champagnon_champanheta,2015,0
tintas_colecoes,2015,44847
tintas_concord,2015,39180980
tintas_concordclone30,2015,4293636
tintas_couderc,2015,27693447
tintas_cynthiana_1,2015,1596711
tintas_herbemont,2015,3282683
tintas_iac138022,2015,0
tintas_isabel,2015,256440505
tintas_isabelprecoce,2015,15254220
tintas_jacquez,2015,24330422
tintas_kyoko,2015,0
tintas_landot,2015,0
tintas_mistura_de_uvas_americanas_tinto,2015,0
tintas_oberlin,2015,0
tintas_othello,2015,0
tintas_paco,2015,0
tintas_patricia,2015,2890
tintas_seibel,2015,6075113
tintas_seibel2_seibeleto,2015,732685
tintas_seyvewillard_tinta,2015,1166954
tintas_vênus,2015,67689
brancaserosadas,2015,95439129
brancaserosadas_baco,2015,0
brancaserosadas_bokay,2015,84430
brancaserosadas_brsclara,2015,0
brancaserosadas_brslorena,2015,9168814
brancaserosadas_couderc13,2015,7605648
brancaserosadas_delaware,2015,0
brancaserosadas_donazilla,2015,34170
brancaserosadas_dutchess,2015,0
brancaserosadas_goethe,2015,481443
brancaserosadas_iac,2015,0
brancaserosadas_juliana,2015,0
brancaserosadas_martha,2015,12334
brancaserosadas_mistura_de_uvas_americanas,2015,0
brancaserosadas_moscatoembrapa,2015,11248259
brancaserosadas_niagara,2015,0
brancaserosadas_niagarabranca,2015,50329681
brancaserosadas_niagararosada,2015,15706093
brancaserosadas_poloske,2015,0
brancaserosadas_selecoes,2015,1500
brancaserosadas_seyvevillard,2015,657086
brancaserosadas_seyvevillard5276,2015,91960
brancaserosadas_seyvevillard12375,2015,0
brancaserosadas_tardiadecaxias,2015,17711
brancaserosadas_outras,2015,0
tintas,2016,235356261
tintas_bacarina,2016,0
tintas_bailey,2016,442784
tintas_bordo,2016,60976531
tintas_bourdin_s,2016,0
tintas_brscarmen,2016,2964574
tintas_brscora,2016,5155752
tintas_brs_magna,2016,275616
tintas_brs_margot,2016,14835
tintas_brsmorena,2016,0
tintas_brs_rubea,2016,1637818
tintas_brsvioleta,2016,5749538
tintas_brs_vitoria,2016,0
tintas_champagnon_champanheta,2016,0
tintas_colecoes,2016,0
tintas_concord,2016,15254862
tintas_concordclone30,2016,1770853
tintas_couderc,2016,17522126
tintas_cynthiana_1,2016,694778
tintas_herbemont,2016,1013198
tintas_iac138022,2016,0
tintas_isabel,2016,98302381
tintas_isabelprecoce,2016,7167904
tintas_jacquez,2016,11518368
tintas_kyoko,2016,0
tintas_landot,2016,0
tintas_mistura_de_uvas_americanas_tinto,2016,0
tintas_oberlin,2016,0
tintas_othello,2016,0
tintas_paco,2016,0
tintas_patricia,2016,0
tintas_seibel,2016,2933430
tintas_seibel2_seibeleto,2016,1387425
tintas_seyvewillard_tinta,2016,571180
tintas_vênus,2016,2308
brancaserosadas,2016,32747787
brancaserosadas_baco,2016,0
brancaserosadas_bokay,2016,37890
brancaserosadas_brsclara,2016,390
brancaserosadas_brslorena,2016,4520872
brancaserosadas_couderc13,2016,4286807
brancaserosadas_delaware,2016,0
brancaserosadas_donazilla,2016,7890
brancaserosadas_dutchess,2016,0
brancaserosadas_goethe,2016,179216
brancaserosadas_iac,2016,0
brancaserosadas_juliana,2016,0
brancaserosadas_martha,2016,0
brancaserosadas_mistura_de_uvas_americanas,2016,0
brancaserosadas_moscatoembrapa,2016,6173966
brancaserosadas_niagara,2016,0
brancaserosadas_niagarabranca,2016,12925747
brancaserosadas_niagararosada,2016,4236495
brancaserosadas_poloske,2016,2250
brancaserosadas_selecoes,2016,0
brancaserosadas_seyvevillard,2016,312824
brancaserosadas_seyvevillard5276,2016,60000
brancaserosadas_seyvevillard12375,2016,0
brancaserosadas_tardiadecaxias,2016,3440
brancaserosadas_outras,2016,0
tintas,2017,600605876
tintas_bacarina,2017,0
tintas_bailey,2017,1370092
tintas_bordo,2017,160146475
tintas_bourdin_s,2017,0
tintas_brscarmen,2017,6771269
tintas_brscora,2017,10085982
tintas_brs_magna,2017,1605458
tintas_brs_margot,2017,42600
tintas_brsmorena,2017,0
tintas_brs_rubea,2017,2529215
tintas_brsvioleta,2017,14432937
tintas_brs_vitoria,2017,0
tintas_champagnon_champanheta,2017,4640
tintas_colecoes,2017,4324
tintas_concord,2017,36172976
tintas_concordclone30,2017,4676208
tintas_couderc,2017,31791586
tintas_cynthiana_1,2017,2083008
tintas_herbemont,2017,3642399
tintas_iac138022,2017,0
tintas_isabel,2017,262423174
tintas_isabelprecoce,2017,20028520
tintas_jacquez,2017,31404577
tintas_kyoko,2017,0
tintas_landot,2017,0
tintas_mistura_de_uvas_americanas_tinto,2017,0
tintas_oberlin,2017,0
tintas_othello,2017,0
tintas_paco,2017,0
tintas_patricia,2017,1300
tintas_seibel,2017,7812493
tintas_seibel2_seibeleto,2017,2476079
tintas_seyvewillard_tinta,2017,1098564
tintas_vênus,2017,2000
brancaserosadas,2017,74888637
brancaserosadas_baco,2017,0
brancaserosadas_bokay,2017,105130
brancaserosadas_brsclara,2017,0
brancaserosadas_brslorena,2017,11704478
brancaserosadas_couderc13,2017,7955879
brancaserosadas_delaware,2017,0
brancaserosadas_donazilla,2017,19110
brancaserosadas_dutchess,2017,0
brancaserosadas_goethe,2017,248470
brancaserosadas_iac,2017,0
brancaserosadas_juliana,2017,0
brancaserosadas_martha,2017,6150
brancaserosadas_mistura_de_uvas_americanas,2017,0
brancaserosadas_moscatoembrapa,2017,11771138
brancaserosadas_niagara,2017,0
brancaserosadas_niagarabranca,2017,30802497
brancaserosadas_niagararosada,2017,11464265
brancaserosadas_poloske,2017,12100
brancaserosadas_selecoes,2017,0
brancaserosadas_seyvevillard,2017,586955
brancaserosadas_seyvevillard5276,2017,206295
brancaserosadas_seyvevillard12375,2017,0
brancaserosadas_tardiadecaxias,2017,6170
brancaserosadas_outras,2017,0
tintas,2018,519506589
tintas_bacarina,2018,0
tintas_bailey,2018,539742
tintas_bordo,2018,158405972
tintas_bourdin_s,2018,0
tintas_brscarmen,2018,7472984
tintas_brscora,2018,8691122
tintas_brs_magna,2018,2292084
tintas_brs_margot,2018,44328
tintas_brsmorena,2018,0
tintas_brs_rubea,2018,2658828
tintas_brsvioleta,2018,13645751
tintas_brs_vitoria,2018,0
tintas_champagnon_champanheta,2018,0
tintas_colecoes,2018,1140
tintas_concord,2018,31971535
tintas_concordclone30,2018,4809154
tintas_couderc,2018,25797806
tintas_cynthiana_1,2018,1200824
tintas_herbemont,2018,1325593
tintas_iac138022,2018,0
tintas_isabel,2018,216921065
tintas_isabelprecoce,2018,17435326
tintas_jacquez,2018,18221292
tintas_kyoko,2018,0
tintas_landot,2018,0
tintas_mistura_de_uvas_americanas_tinto,2018,0
tintas_oberlin,2018,0
tintas_othello,2018,0
tintas_paco,2018,0
tintas_patricia,2018,1401
tintas_seibel,2018,5293981
tintas_seibel2_seibeleto,2018,1967808
tintas_seyvewillard_tinta,2018,802673
tintas_vênus,2018,6180
brancaserosadas,2018,79044471
brancaserosadas_baco,2018,0
brancaserosadas_bokay,2018,80470
brancaserosadas_brsclara,2018,0
brancaserosadas_brslorena,2018,7529654
brancaserosadas_couderc13,2018,5524997
brancaserosadas_delaware,2018,0
brancaserosadas_donazilla,2018,15370
brancaserosadas_dutchess,2018,0
brancaserosadas_goethe,2018,475568
brancaserosadas_iac,2018,0
brancaserosadas_juliana,2018,0
brancaserosadas_martha,2018,7040
brancaserosadas_mistura_de_uvas_americanas,2018,0
brancaserosadas_moscatoembrapa,2018,9535525
brancaserosadas_niagara,2018,0
brancaserosadas_niagarabranca,2018,42948315
brancaserosadas_niagararosada,2018,12308714
brancaserosadas_poloske,2018,11180
brancaserosadas_selecoes,2018,0
brancaserosadas_seyvevillard,2018,462683
brancaserosadas_seyvevillard5276,2018,139575
brancaserosadas_seyvevillard12375,2018,0
brancaserosadas_tardiadecaxias,2018,5380
brancaserosadas_outras,2018,0
tintas,2019,nd
tintas_bacarina,2019,nd
tintas_bailey,2019,nd
tintas_bordo,2019,nd
tintas_bourdin_s,2019,nd
tintas_brscarmen,2019,nd
tintas_brscora,2019,nd
tintas_brs_magna,2019,nd
tintas_brs_margot,2019,nd
tintas_brsmorena,2019,nd
tintas_brs_rubea,2019,nd
tintas_brsvioleta,2019,nd
tintas_brs_vitoria,2019,nd
tintas_champagnon_champanheta,2019,nd
tintas_colecoes,2019,nd
tintas_concord,2019,nd
tintas_concordclone30,2019,nd
tintas_couderc,2019,nd
tintas_cynthiana_1,2019,nd
tintas_herbemont,2019,nd
tintas_iac138022,2019,nd
tintas_isabel,2019,nd
tintas_isabelprecoce,2019,nd
tintas_jacquez,2019,nd
tintas_kyoko,2019,nd
tintas_landot,2019,nd
tintas_mistura_de_uvas_americanas_tinto,2019,nd
tintas_oberlin,2019,nd
tintas_othello,2019,nd
tintas_paco,2019,nd
tintas_patricia,2019,nd
tintas_seibel,2019,nd
tintas_seibel2_seibeleto,2019,nd
tintas_seyvewillard_tinta,2019,nd
tintas_vênus,2019,nd
brancaserosadas,2019,nd
brancaserosadas_baco,2019,nd
brancaserosadas_bokay,2019,nd
brancaserosadas_brsclara,2019,nd
brancaserosadas_brslorena,2019,nd
brancaserosadas_couderc13,2019,nd
brancaserosadas_delaware,2019,nd
brancaserosadas_donazilla,2019,nd
brancaserosadas_dutchess,2019,nd
brancaserosadas_goethe,2019,nd
brancaserosadas_iac,2019,nd
brancaserosadas_juliana,2019,nd
brancaserosadas_martha,2019,nd
brancaserosadas_mistura_de_uvas_americanas,2019,nd
brancaserosadas_moscatoembrapa,2019,nd
brancaserosadas_niagara,2019,nd
brancaserosadas_niagarabranca,2019,nd
brancaserosadas_niagararosada,2019,nd
brancaserosadas_poloske,2019,nd
brancaserosadas_selecoes,2019,nd
brancaserosadas_seyvevillard,2019,nd
brancaserosadas_seyvevillard5276,2019,nd
brancaserosadas_seyvevillard12375,2019,nd
brancaserosadas_tardiadecaxias,2019,nd
brancaserosadas_outras,2019,nd
tintas,2020,376136313
tintas_bacarina,2020,0
tintas_bailey,2020,534981
tintas_bordo,2020,129978861
tintas_bourdin_s,2020,0
tintas_brscarmen,2020,11540681
tintas_brscora,2020,7326286
tintas_brs_magna,2020,3989275
tintas_brs_margot,2020,20771
tintas_brsmorena,2020,0
tintas_brs_rubea,2020,1476672
tintas_brsvioleta,2020,8318514
tintas_brs_vitoria,2020,0
tintas_champagnon_champanheta,2020,0
tintas_colecoes,2020,0
tintas_concord,2020,9984266
tintas_concordclone30,2020,1406305
tintas_couderc,2020,16974342
tintas_cynthiana_1,2020,1084022
tintas_herbemont,2020,1131251
tintas_iac138022,2020,0
tintas_isabel,2020,152414695
tintas_isabelprecoce,2020,12098037
tintas_jacquez,2020,8913460
tintas_kyoko,2020,0
tintas_landot,2020,0
tintas_mistura_de_uvas_americanas_tinto,2020,0
tintas_oberlin,2020,0
tintas_othello,2020,0
tintas_paco,2020,7380
tintas_patricia,2020,0
tintas_seibel,2020,3660374
tintas_seibel2_seibeleto,2020,4538123
tintas_seyvewillard_tinta,2020,735427
tintas_vênus,2020,2590
brancaserosadas,2020,56980104
brancaserosadas_baco,2020,0
brancaserosadas_bokay,2020,91980
brancaserosadas_brsclara,2020,0
brancaserosadas_brslorena,2020,7165025
brancaserosadas_couderc13,2020,3794245
brancaserosadas_delaware,2020,0
brancaserosadas_donazilla,2020,12610
brancaserosadas_dutchess,2020,0
brancaserosadas_goethe,2020,358137
brancaserosadas_iac,2020,0
brancaserosadas_juliana,2020,0
brancaserosadas_martha,2020,6130
brancaserosadas_mistura_de_uvas_americanas,2020,0
brancaserosadas_moscatoembrapa,2020,7836758
brancaserosadas_niagara,2020,0
brancaserosadas_niagarabranca,2020,28672956
brancaserosadas_niagararosada,2020,8740991
brancaserosadas_poloske,2020,14191
brancaserosadas_selecoes,2020,0
brancaserosadas_seyvevillard,2020,313488
brancaserosadas_seyvevillard5276,2020,57423
brancaserosadas_seyvevillard12375,2020,0
brancaserosadas_tardiadecaxias,2020,8150
brancaserosadas_outras,2020,0
tintas,2021,394224543
tintas_bacarina,2021,0
tintas_bailey,2021,4092669
tintas_bordo,2021,117655879
tintas_bourdin_s,2021,0
tintas_brscarmen,2021,13771662
tintas_brscora,2021,6442555
tintas_brs_magna,2021,2094359
tintas_brs_margot,2021,86932
tintas_brsmorena,2021,0
tintas_brs_rubea,2021,191970
tintas_brsvioleta,2021,15601302
tintas_brs_vitoria,2021,125731
tintas_champagnon_champanheta,2021,0
tintas_colecoes,2021,0
tintas_concord,2021,367793
tintas_concordclone30,2021,621693
tintas_couderc,2021,54081578
tintas_cynthiana_1,2021,7346675
tintas_herbemont,2021,14846723
tintas_iac138022,2021,0
tintas_isabel,2021,125664882
tintas_isabelprecoce,2021,12814595
tintas_jacquez,2021,17862770
tintas_kyoko,2021,0
tintas_landot,2021,0
tintas_mistura_de_uvas_americanas_tinto,2021,8617
tintas_oberlin,2021,0
tintas_othello,2021,0
tintas_paco,2021,0
tintas_patricia,2021,0
tintas_seibel,2021,351956
tintas_seibel2_seibeleto,2021,26032
tintas_seyvewillard_tinta,2021,67600
tintas_vênus,2021,100570
brancaserosadas,2021,175576873
brancaserosadas_baco,2021,0
brancaserosadas_bokay,2021,12830
brancaserosadas_brsclara,2021,0
brancaserosadas_brslorena,2021,23133629
brancaserosadas_couderc13,2021,33620117
brancaserosadas_delaware,2021,0
brancaserosadas_donazilla,2021,10610
brancaserosadas_dutchess,2021,0
brancaserosadas_goethe,2021,104596918
brancaserosadas_iac,2021,0
brancaserosadas_juliana,2021,0
brancaserosadas_martha,2021,113040
brancaserosadas_mistura_de_uvas_americanas,2021,1856
brancaserosadas_moscatoembrapa,2021,5747131
brancaserosadas_niagara,2021,0
brancaserosadas_niagarabranca,2021,5574368
brancaserosadas_niagararosada,2021,2170241
brancaserosadas_poloske,2021,402953
brancaserosadas_selecoes,2021,0
brancaserosadas_seyvevillard,2021,0
brancaserosadas_seyvevillard5276,2021,97368
brancaserosadas_seyvevillard12375,2021,61942
brancaserosadas_tardiadecaxias,2021,33870
brancaserosadas_outras,2021,0
tintas,2022,*
tintas_bacarina,2022,*
tintas_bailey,2022,*
tintas_bordo,2022,*
tintas_bourdin_s,2022,*
tintas_brscarmen,2022,*
tintas_brscora,2022,*
tintas_brs_magna,2022,*
tintas_brs_margot,2022,*
tintas_brsmorena,2022,*
tintas_brs_rubea,2022,*
tintas_brsvioleta,2022,*
tintas_brs_vitoria,2022,*
tintas_champagnon_champanheta,2022,*
tintas_colecoes,2022,*
tintas_concord,2022,*
tintas_concordclone30,2022,*
tintas_couderc,2022,*
tintas_cynthiana_1,2022,*
tintas_herbemont,2022,*
tintas_iac138022,2022,*
tintas_isabel,2022,*
tintas_isabelprecoce,2022,*
tintas_jacquez,2022,*
tintas_kyoko,2022,*
tintas_landot,2022,*
tintas_mistura_de_uvas_americanas_tinto,2022,*
tintas_oberlin,2022,*
tintas_othello,2022,*
tintas_paco,2022,*
tintas_patricia,2022,*
tintas_seibel,2022,*
tintas_seibel2_seibeleto,2022,*
tintas_seyvewillard_tinta,2022,*
tintas_vênus,2022,*
brancaserosadas,2022,*
brancaserosadas_baco,2022,*
brancaserosadas_bokay,2022,*
brancaserosadas_brsclara,2022,*
brancaserosadas_brslorena,2022,*
brancaserosadas_couderc13,2022,*
brancaserosadas_delaware,2022,*
brancaserosadas_donazilla,2022,*
brancaserosadas_dutchess,2022,*
brancaserosadas_goethe,2022,*
brancaserosadas_iac,2022,*
brancaserosadas_juliana,2022,*
brancaserosadas_martha,2022,*
brancaserosadas_mistura_de_uvas_americanas,2022,*
brancaserosadas_moscatoembrapa,2022,*
brancaserosadas_niagara,2022,*
brancaserosadas_niagarabranca,2022,*
brancaserosadas_niagararosada,2022,*
brancaserosadas_poloske,2022,*
brancaserosadas_selecoes,2022,*
brancaserosadas_seyvevillard,2022,*
brancaserosadas_seyvevillard5276,2022,*
brancaserosadas_seyvevillard12375,2022,*
brancaserosadas_tardiadecaxias,2022,*
brancaserosadas_outras,2022,*
